video_id,title,category,tags,duration,author_id,publish_time,base_heat
41180,运动视频_41180_篮球,运动,篮球|跑步|足球,160,1292,2026-05-18,1e-06
41181,宠物视频_41181_狗狗,宠物,狗狗|宠物日常|治愈,37,1007,2026-02-17,5e-06
41182,学习视频_41182_编程,学习,编程|考研|学习方法,173,1333,2026-05-04,7e-06
41183,科技视频_41183_科技资讯,科技,科技资讯|机器人|手机,75,2460,2026-05-16,2e-06
41184,音乐视频_41184_说唱,音乐,说唱|吉他|流行音乐,180,69,2026-04-05,1e-06
41185,宠物视频_41185_猫咪,宠物,猫咪|宠物日常|萌宠,72,1659,2026-05-04,1e-06
41186,运动视频_41186_健身,运动,健身|篮球|足球,174,2378,2026-02-19,1e-06
41187,游戏视频_41187_原神,游戏,原神|英雄联盟|和平精英,42,2529,2026-05-04,2e-06
41188,科技视频_41188_人工智能,科技,人工智能|机器人|科技资讯,64,3563,2026-04-10,1e-06
41189,学习视频_41189_数学,学习,数学|编程|学习方法,26,1993,2026-05-14,1e-06
41190,游戏视频_41190_原神,游戏,原神|游戏解说|英雄联盟,24,3668,2026-03-14,2e-06
41191,动漫视频_41191_二次元,动漫,二次元|日漫|国漫,158,2349,2026-05-11,1e-06
41192,科技视频_41192_科技资讯,科技,科技资讯|手机|机器人,57,149,2026-03-23,1e-06
41193,动漫视频_41193_国漫,动漫,国漫|动漫解说|二次元,76,3246,2026-04-24,1e-06
41194,宠物视频_41194_宠物日常,宠物,宠物日常|狗狗|治愈,29,381,2026-04-13,1e-06
41195,游戏视频_41195_游戏解说,游戏,游戏解说|英雄联盟|王者荣耀,33,3243,2026-03-05,1e-06
41196,游戏视频_41196_王者荣耀,游戏,王者荣耀|和平精英|原神,35,314,2026-05-01,1e-06
41197,音乐视频_41197_钢琴,音乐,钢琴|流行音乐|说唱,126,1086,2026-04-04,1e-06
41198,游戏视频_41198_和平精英,游戏,和平精英|王者荣耀|原神,57,3035,2026-04-14,1e-06
41199,游戏视频_41199_和平精英,游戏,和平精英|王者荣耀|原神,166,4663,2026-04-29,2e-06
41200,生活视频_41200_vlog,生活,vlog|穿搭|旅行,160,245,2026-05-01,2e-06
41201,学习视频_41201_学习方法,学习,学习方法|考研|数学,45,2714,2026-04-10,2e-06
41202,运动视频_41202_健身,运动,健身|羽毛球|跑步,11,108,2026-04-27,1e-06
41203,生活视频_41203_vlog,生活,vlog|日常生活|旅行,40,1641,2026-04-04,4e-06
41204,美食视频_41204_火锅,美食,火锅|家常菜|烧烤,128,4401,2026-05-10,1e-06
41205,游戏视频_41205_和平精英,游戏,和平精英|英雄联盟|游戏解说,138,2831,2026-02-22,1e-06
41206,运动视频_41206_羽毛球,运动,羽毛球|跑步|足球,31,60,2026-05-04,2e-06
41207,搞笑视频_41207_沙雕,搞笑,沙雕|段子|反转,95,915,2026-05-03,1e-06
41208,游戏视频_41208_英雄联盟,游戏,英雄联盟|游戏解说|原神,16,3312,2026-04-16,1e-06
41209,生活视频_41209_穿搭,生活,穿搭|日常生活|旅行,103,3003,2026-05-05,3e-06
41210,动漫视频_41210_混剪,动漫,混剪|国漫|二次元,123,1870,2026-05-02,3e-06
41211,动漫视频_41211_国漫,动漫,国漫|混剪|日漫,96,752,2026-03-04,1e-06
41212,学习视频_41212_学习方法,学习,学习方法|编程|考研,56,2179,2026-04-07,2e-06
41213,宠物视频_41213_宠物日常,宠物,宠物日常|猫咪|狗狗,85,178,2026-02-17,1e-06
41214,动漫视频_41214_日漫,动漫,日漫|动漫解说|二次元,82,1988,2026-04-23,1e-06
41215,宠物视频_41215_狗狗,宠物,狗狗|猫咪|萌宠,53,1302,2026-04-27,1e-06
41216,宠物视频_41216_宠物日常,宠物,宠物日常|萌宠|猫咪,116,3735,2026-04-15,1e-06
41217,游戏视频_41217_原神,游戏,原神|游戏解说|英雄联盟,97,2079,2026-05-04,1e-06
41218,学习视频_41218_学习方法,学习,学习方法|英语|考研,80,2162,2026-05-05,1e-06
41219,宠物视频_41219_猫咪,宠物,猫咪|狗狗|萌宠,119,4034,2026-02-23,1e-06
41220,美食视频_41220_火锅,美食,火锅|探店|家常菜,145,1781,2026-03-29,3e-06
41221,科技视频_41221_机器人,科技,机器人|手机|数码,62,1223,2026-05-07,1e-06
41222,美食视频_41222_甜品,美食,甜品|烧烤|家常菜,14,2696,2026-04-16,1e-06
41223,美食视频_41223_火锅,美食,火锅|家常菜|甜品,17,3546,2026-05-17,1e-06
41224,生活视频_41224_vlog,生活,vlog|穿搭|校园,116,4696,2026-04-25,1e-06
41225,学习视频_41225_学习方法,学习,学习方法|编程|考研,46,290,2026-05-07,4e-05
41226,游戏视频_41226_游戏解说,游戏,游戏解说|王者荣耀|原神,179,605,2026-05-13,1e-06
41227,宠物视频_41227_萌宠,宠物,萌宠|宠物日常|猫咪,39,4530,2026-04-28,2e-06
41228,生活视频_41228_旅行,生活,旅行|校园|日常生活,62,3536,2026-04-19,8e-06
41229,科技视频_41229_科技资讯,科技,科技资讯|机器人|手机,115,2250,2026-05-06,1e-06
41230,游戏视频_41230_王者荣耀,游戏,王者荣耀|英雄联盟|和平精英,177,1687,2026-04-26,1e-06
41231,科技视频_41231_科技资讯,科技,科技资讯|人工智能|数码,88,4527,2026-02-17,1e-06
41232,科技视频_41232_人工智能,科技,人工智能|手机|数码,44,962,2026-05-18,1e-06
41233,搞笑视频_41233_搞笑日常,搞笑,搞笑日常|沙雕|反转,83,4372,2026-04-21,1e-06
41234,宠物视频_41234_治愈,宠物,治愈|狗狗|猫咪,140,1321,2026-02-17,1e-06
41235,生活视频_41235_vlog,生活,vlog|穿搭|日常生活,29,2665,2026-03-03,1e-06
41236,美食视频_41236_甜品,美食,甜品|火锅|探店,108,2647,2026-03-18,7e-06
41237,美食视频_41237_家常菜,美食,家常菜|烧烤|火锅,83,4799,2026-03-25,1e-06
41238,美食视频_41238_探店,美食,探店|火锅|甜品,42,991,2026-05-18,2e-06
41239,音乐视频_41239_钢琴,音乐,钢琴|翻唱|流行音乐,111,109,2026-05-12,1e-06
41240,美食视频_41240_甜品,美食,甜品|烧烤|家常菜,159,983,2026-05-12,2e-06
41241,学习视频_41241_学习方法,学习,学习方法|数学|英语,160,760,2026-04-22,1.5e-05
41242,宠物视频_41242_治愈,宠物,治愈|宠物日常|猫咪,131,2216,2026-04-10,1e-06
41243,美食视频_41243_烧烤,美食,烧烤|火锅|甜品,178,2334,2026-04-25,2.2e-05
41244,动漫视频_41244_国漫,动漫,国漫|混剪|动漫解说,132,1575,2026-05-13,1e-06
41245,搞笑视频_41245_搞笑日常,搞笑,搞笑日常|沙雕|反转,172,889,2026-04-26,1e-06
41246,运动视频_41246_羽毛球,运动,羽毛球|跑步|健身,74,3886,2026-02-19,1e-06
41247,动漫视频_41247_混剪,动漫,混剪|日漫|二次元,73,3112,2026-03-30,1e-06
41248,科技视频_41248_科技资讯,科技,科技资讯|手机|数码,62,3549,2026-05-07,2e-06
41249,科技视频_41249_人工智能,科技,人工智能|数码|机器人,164,1894,2026-04-17,1e-06
41250,生活视频_41250_日常生活,生活,日常生活|穿搭|旅行,167,3360,2026-05-17,1e-06
41251,运动视频_41251_足球,运动,足球|篮球|健身,120,1573,2026-05-09,1e-06
41252,学习视频_41252_考研,学习,考研|编程|英语,114,736,2026-05-13,1e-06
41253,学习视频_41253_考研,学习,考研|数学|学习方法,164,1825,2026-04-21,2e-06
41254,游戏视频_41254_游戏解说,游戏,游戏解说|原神|王者荣耀,108,3578,2026-03-30,1e-06
41255,学习视频_41255_编程,学习,编程|学习方法|考研,46,2274,2026-04-25,1e-06
41256,运动视频_41256_健身,运动,健身|篮球|足球,172,797,2026-04-06,1e-06
41257,音乐视频_41257_钢琴,音乐,钢琴|翻唱|流行音乐,88,3485,2026-05-03,3e-06
41258,美食视频_41258_烧烤,美食,烧烤|探店|火锅,116,718,2026-05-15,2e-06
41259,生活视频_41259_vlog,生活,vlog|日常生活|穿搭,105,370,2026-05-10,4e-06
41260,运动视频_41260_健身,运动,健身|篮球|跑步,155,4988,2026-04-18,1.2e-05
41261,动漫视频_41261_二次元,动漫,二次元|混剪|日漫,56,4564,2026-04-15,2e-06
41262,宠物视频_41262_宠物日常,宠物,宠物日常|治愈|猫咪,148,4476,2026-04-08,1e-06
41263,生活视频_41263_穿搭,生活,穿搭|vlog|日常生活,44,2297,2026-04-07,1e-06
41264,生活视频_41264_穿搭,生活,穿搭|校园|日常生活,149,423,2026-04-11,3e-06
41265,游戏视频_41265_和平精英,游戏,和平精英|原神|英雄联盟,118,1057,2026-05-14,1e-06
41266,动漫视频_41266_混剪,动漫,混剪|动漫解说|国漫,92,1443,2026-05-05,1e-06
41267,动漫视频_41267_日漫,动漫,日漫|动漫解说|混剪,72,52,2026-04-29,1e-06
41268,科技视频_41268_数码,科技,数码|机器人|科技资讯,111,4415,2026-05-15,5e-06
41269,游戏视频_41269_游戏解说,游戏,游戏解说|英雄联盟|和平精英,92,4059,2026-04-17,1e-06
41270,搞笑视频_41270_搞笑日常,搞笑,搞笑日常|整活|反转,170,2915,2026-04-30,1e-05
41271,美食视频_41271_甜品,美食,甜品|家常菜|探店,70,4164,2026-05-03,6e-06
41272,游戏视频_41272_王者荣耀,游戏,王者荣耀|和平精英|游戏解说,104,4300,2026-05-12,1e-06
41273,学习视频_41273_英语,学习,英语|数学|考研,134,2862,2026-04-06,1e-06
41274,美食视频_41274_家常菜,美食,家常菜|火锅|探店,145,4032,2026-04-11,3e-06
41275,学习视频_41275_编程,学习,编程|英语|学习方法,30,2940,2026-02-19,5e-06
41276,美食视频_41276_甜品,美食,甜品|家常菜|探店,161,4628,2026-05-02,1e-06
41277,音乐视频_41277_流行音乐,音乐,流行音乐|钢琴|吉他,139,3772,2026-05-12,2e-06
41278,科技视频_41278_机器人,科技,机器人|科技资讯|数码,64,3172,2026-02-17,1e-06
41279,搞笑视频_41279_反转,搞笑,反转|搞笑日常|段子,129,2527,2026-05-18,1e-06
41280,生活视频_41280_穿搭,生活,穿搭|校园|vlog,73,3257,2026-03-31,3e-06
41281,宠物视频_41281_治愈,宠物,治愈|猫咪|狗狗,162,695,2026-04-23,2e-06
41282,搞笑视频_41282_搞笑日常,搞笑,搞笑日常|沙雕|段子,154,1903,2026-04-28,1e-06
41283,生活视频_41283_旅行,生活,旅行|穿搭|日常生活,137,4646,2026-04-29,1e-06
41284,音乐视频_41284_翻唱,音乐,翻唱|吉他|流行音乐,131,3046,2026-04-29,5e-06
41285,学习视频_41285_考研,学习,考研|编程|英语,25,2716,2026-03-26,1e-06
41286,动漫视频_41286_二次元,动漫,二次元|动漫解说|混剪,92,949,2026-04-13,2e-06
41287,动漫视频_41287_日漫,动漫,日漫|国漫|二次元,80,4254,2026-05-05,2e-06
41288,动漫视频_41288_日漫,动漫,日漫|动漫解说|国漫,18,1956,2026-05-01,7e-06
41289,音乐视频_41289_说唱,音乐,说唱|吉他|流行音乐,44,1508,2026-04-23,1e-06
41290,学习视频_41290_编程,学习,编程|学习方法|数学,44,2380,2026-03-12,1.6e-05
41291,宠物视频_41291_萌宠,宠物,萌宠|狗狗|治愈,43,1018,2026-03-26,1e-06
41292,游戏视频_41292_王者荣耀,游戏,王者荣耀|英雄联盟|原神,141,4937,2026-04-22,1e-06
41293,音乐视频_41293_钢琴,音乐,钢琴|翻唱|说唱,170,1562,2026-05-18,1e-06
41294,动漫视频_41294_动漫解说,动漫,动漫解说|二次元|国漫,42,2517,2026-03-15,1e-06
41295,科技视频_41295_手机,科技,手机|科技资讯|人工智能,12,2793,2026-03-19,1e-06
41296,宠物视频_41296_狗狗,宠物,狗狗|宠物日常|萌宠,83,1218,2026-04-22,5e-06
41297,学习视频_41297_考研,学习,考研|编程|学习方法,40,3062,2026-02-17,1e-06
41298,游戏视频_41298_英雄联盟,游戏,英雄联盟|原神|王者荣耀,85,2717,2026-04-17,4e-06
41299,游戏视频_41299_和平精英,游戏,和平精英|游戏解说|英雄联盟,32,4790,2026-04-09,1e-06
41300,搞笑视频_41300_整活,搞笑,整活|搞笑日常|沙雕,167,3452,2026-04-26,1e-06
41301,美食视频_41301_探店,美食,探店|烧烤|家常菜,129,3556,2026-03-03,1e-06
41302,宠物视频_41302_宠物日常,宠物,宠物日常|治愈|猫咪,48,2066,2026-04-30,1e-06
41303,宠物视频_41303_猫咪,宠物,猫咪|治愈|宠物日常,15,4525,2026-05-18,1e-06
41304,学习视频_41304_考研,学习,考研|学习方法|英语,73,1478,2026-05-06,2e-06
41305,游戏视频_41305_原神,游戏,原神|王者荣耀|英雄联盟,103,923,2026-05-02,1e-06
41306,学习视频_41306_学习方法,学习,学习方法|数学|考研,78,2525,2026-05-06,2e-06
41307,音乐视频_41307_流行音乐,音乐,流行音乐|翻唱|钢琴,50,1802,2026-05-18,2e-06
41308,运动视频_41308_羽毛球,运动,羽毛球|篮球|健身,170,4304,2026-05-12,1e-06
41309,宠物视频_41309_治愈,宠物,治愈|猫咪|狗狗,66,325,2026-02-17,3e-06
41310,运动视频_41310_足球,运动,足球|羽毛球|跑步,52,2685,2026-05-14,2e-06
41311,美食视频_41311_烧烤,美食,烧烤|甜品|火锅,19,4332,2026-05-06,2e-06
41312,动漫视频_41312_混剪,动漫,混剪|国漫|日漫,12,2115,2026-04-29,1e-06
41313,科技视频_41313_数码,科技,数码|机器人|手机,166,2729,2026-05-08,1e-06
41314,生活视频_41314_旅行,生活,旅行|穿搭|vlog,148,26,2026-04-30,1e-06
41315,游戏视频_41315_游戏解说,游戏,游戏解说|和平精英|王者荣耀,114,354,2026-04-18,1e-06
41316,学习视频_41316_数学,学习,数学|英语|学习方法,52,275,2026-04-16,2e-06
41317,美食视频_41317_甜品,美食,甜品|火锅|家常菜,49,2580,2026-05-18,1e-06
41318,宠物视频_41318_萌宠,宠物,萌宠|治愈|猫咪,17,1794,2026-04-22,1e-06
41319,生活视频_41319_vlog,生活,vlog|校园|日常生活,48,2934,2026-04-24,1e-06
41320,宠物视频_41320_猫咪,宠物,猫咪|狗狗|治愈,174,511,2026-04-03,7e-06
41321,游戏视频_41321_和平精英,游戏,和平精英|王者荣耀|游戏解说,149,324,2026-04-15,2e-06
41322,运动视频_41322_足球,运动,足球|篮球|跑步,25,2173,2026-05-15,1e-06
41323,运动视频_41323_足球,运动,足球|健身|羽毛球,142,4451,2026-05-17,1e-06
41324,运动视频_41324_足球,运动,足球|跑步|健身,140,4850,2026-05-18,1e-06
41325,生活视频_41325_校园,生活,校园|vlog|穿搭,92,840,2026-05-13,1e-06
41326,科技视频_41326_数码,科技,数码|人工智能|手机,111,2569,2026-05-14,1e-06
41327,学习视频_41327_编程,学习,编程|数学|学习方法,110,4164,2026-05-14,3e-06
41328,美食视频_41328_家常菜,美食,家常菜|甜品|烧烤,21,104,2026-05-03,1e-05
41329,学习视频_41329_数学,学习,数学|学习方法|考研,125,4886,2026-05-08,2.6e-05
41330,生活视频_41330_旅行,生活,旅行|vlog|穿搭,86,4018,2026-05-02,1e-06
41331,学习视频_41331_考研,学习,考研|英语|学习方法,31,681,2026-04-18,1e-06
41332,宠物视频_41332_治愈,宠物,治愈|萌宠|宠物日常,14,1443,2026-05-10,1e-06
41333,美食视频_41333_甜品,美食,甜品|火锅|家常菜,108,4908,2026-03-12,1e-06
41334,美食视频_41334_烧烤,美食,烧烤|火锅|甜品,157,3016,2026-05-17,3e-06
41335,学习视频_41335_考研,学习,考研|编程|学习方法,170,1401,2026-05-15,2e-06
41336,生活视频_41336_校园,生活,校园|日常生活|旅行,140,3518,2026-04-17,7e-06
41337,科技视频_41337_手机,科技,手机|数码|人工智能,51,2585,2026-03-13,1e-06
41338,宠物视频_41338_猫咪,宠物,猫咪|狗狗|宠物日常,27,3360,2026-05-10,1e-06
41339,运动视频_41339_健身,运动,健身|足球|羽毛球,106,3755,2026-04-28,9e-06
41340,生活视频_41340_vlog,生活,vlog|穿搭|日常生活,22,4640,2026-04-25,2.9e-05
41341,游戏视频_41341_和平精英,游戏,和平精英|原神|英雄联盟,23,4907,2026-04-16,1e-06
41342,运动视频_41342_健身,运动,健身|足球|篮球,179,2905,2026-04-05,1e-06
41343,学习视频_41343_数学,学习,数学|英语|考研,21,1657,2026-03-09,1e-06
41344,游戏视频_41344_王者荣耀,游戏,王者荣耀|和平精英|英雄联盟,71,1423,2026-04-04,1e-06
41345,动漫视频_41345_二次元,动漫,二次元|日漫|混剪,83,4035,2026-03-30,1e-06
41346,游戏视频_41346_英雄联盟,游戏,英雄联盟|原神|王者荣耀,26,4361,2026-04-24,5e-06
41347,动漫视频_41347_日漫,动漫,日漫|二次元|国漫,70,4832,2026-05-18,1e-06
41348,运动视频_41348_健身,运动,健身|羽毛球|篮球,123,3424,2026-04-21,2e-06
41349,动漫视频_41349_动漫解说,动漫,动漫解说|二次元|国漫,60,4637,2026-05-03,2e-06
41350,学习视频_41350_学习方法,学习,学习方法|数学|编程,122,1391,2026-04-23,1e-06
41351,游戏视频_41351_和平精英,游戏,和平精英|游戏解说|王者荣耀,21,3679,2026-05-15,1e-06
41352,运动视频_41352_篮球,运动,篮球|足球|羽毛球,163,406,2026-04-02,1e-06
41353,科技视频_41353_科技资讯,科技,科技资讯|机器人|数码,151,3053,2026-04-15,1e-06
41354,运动视频_41354_足球,运动,足球|羽毛球|篮球,127,4663,2026-05-07,1e-06
41355,游戏视频_41355_和平精英,游戏,和平精英|王者荣耀|游戏解说,166,1569,2026-04-12,1e-06
41356,游戏视频_41356_和平精英,游戏,和平精英|游戏解说|王者荣耀,164,1967,2026-04-26,4e-06
41357,游戏视频_41357_英雄联盟,游戏,英雄联盟|原神|游戏解说,78,3373,2026-05-05,2e-06
41358,动漫视频_41358_日漫,动漫,日漫|混剪|国漫,46,1827,2026-04-01,2e-06
41359,运动视频_41359_跑步,运动,跑步|羽毛球|篮球,75,454,2026-05-13,1e-06
41360,学习视频_41360_编程,学习,编程|英语|考研,140,1798,2026-02-17,1e-06
41361,运动视频_41361_健身,运动,健身|羽毛球|篮球,64,2201,2026-05-08,6e-06
41362,宠物视频_41362_狗狗,宠物,狗狗|猫咪|萌宠,12,2963,2026-04-18,2e-06
41363,动漫视频_41363_国漫,动漫,国漫|日漫|动漫解说,100,3008,2026-05-04,1e-06
41364,科技视频_41364_科技资讯,科技,科技资讯|数码|人工智能,59,1238,2026-02-17,1e-06
41365,学习视频_41365_数学,学习,数学|考研|英语,172,3130,2026-05-13,7e-06
41366,美食视频_41366_烧烤,美食,烧烤|甜品|火锅,136,3244,2026-04-27,1e-06
41367,运动视频_41367_足球,运动,足球|健身|羽毛球,54,2821,2026-05-04,1e-06
41368,美食视频_41368_甜品,美食,甜品|家常菜|烧烤,52,2552,2026-04-21,2e-06
41369,游戏视频_41369_王者荣耀,游戏,王者荣耀|原神|游戏解说,155,2161,2026-04-25,1e-06
41370,动漫视频_41370_日漫,动漫,日漫|混剪|动漫解说,23,4779,2026-05-15,1e-06
41371,科技视频_41371_科技资讯,科技,科技资讯|人工智能|手机,96,2283,2026-05-07,1e-06
41372,游戏视频_41372_和平精英,游戏,和平精英|王者荣耀|英雄联盟,167,3820,2026-04-10,3e-06
41373,科技视频_41373_机器人,科技,机器人|手机|数码,173,3450,2026-04-10,1e-06
41374,运动视频_41374_健身,运动,健身|足球|篮球,53,2510,2026-02-17,1e-06
41375,生活视频_41375_vlog,生活,vlog|穿搭|日常生活,86,2473,2026-04-19,1e-06
41376,生活视频_41376_校园,生活,校园|旅行|日常生活,98,3717,2026-05-14,3.9e-05
41377,游戏视频_41377_和平精英,游戏,和平精英|游戏解说|王者荣耀,54,4326,2026-05-14,1e-05
41378,学习视频_41378_编程,学习,编程|考研|学习方法,132,4523,2026-05-05,6e-06
41379,生活视频_41379_穿搭,生活,穿搭|vlog|日常生活,92,2393,2026-04-30,1e-06
41380,美食视频_41380_家常菜,美食,家常菜|烧烤|甜品,145,1740,2026-05-12,1e-06
41381,科技视频_41381_机器人,科技,机器人|数码|科技资讯,143,1649,2026-05-10,1e-06
41382,音乐视频_41382_钢琴,音乐,钢琴|吉他|翻唱,110,4541,2026-03-21,2.5e-05
41383,宠物视频_41383_治愈,宠物,治愈|猫咪|萌宠,38,3876,2026-04-30,2e-06
41384,搞笑视频_41384_整活,搞笑,整活|反转|段子,22,675,2026-05-13,2e-06
41385,动漫视频_41385_混剪,动漫,混剪|国漫|动漫解说,97,4137,2026-04-23,1e-06
41386,音乐视频_41386_说唱,音乐,说唱|流行音乐|吉他,59,1444,2026-05-13,2e-06
41387,科技视频_41387_机器人,科技,机器人|数码|科技资讯,120,3748,2026-03-19,6e-06
41388,运动视频_41388_篮球,运动,篮球|健身|足球,176,2649,2026-05-08,1e-06
41389,科技视频_41389_数码,科技,数码|人工智能|手机,110,4369,2026-02-17,3e-06
41390,游戏视频_41390_和平精英,游戏,和平精英|原神|王者荣耀,128,1260,2026-05-14,3e-06
41391,搞笑视频_41391_搞笑日常,搞笑,搞笑日常|反转|段子,101,2851,2026-05-08,1e-06
41392,音乐视频_41392_说唱,音乐,说唱|吉他|钢琴,59,2568,2026-05-18,1e-06
41393,宠物视频_41393_狗狗,宠物,狗狗|宠物日常|萌宠,180,4313,2026-05-17,1e-06
41394,音乐视频_41394_吉他,音乐,吉他|流行音乐|翻唱,125,4814,2026-05-06,8e-06
41395,运动视频_41395_足球,运动,足球|健身|跑步,35,3849,2026-04-26,3e-06
41396,科技视频_41396_机器人,科技,机器人|科技资讯|人工智能,85,1960,2026-05-07,3e-06
41397,宠物视频_41397_萌宠,宠物,萌宠|治愈|宠物日常,53,3293,2026-04-12,1e-06
41398,美食视频_41398_探店,美食,探店|家常菜|甜品,66,4690,2026-05-03,1e-06
41399,科技视频_41399_手机,科技,手机|科技资讯|人工智能,33,209,2026-05-17,3e-06
41400,学习视频_41400_英语,学习,英语|编程|数学,36,2968,2026-05-17,1e-06
41401,美食视频_41401_甜品,美食,甜品|家常菜|烧烤,32,3092,2026-04-05,1.1e-05
41402,科技视频_41402_人工智能,科技,人工智能|数码|手机,76,474,2026-04-26,0.001065
41403,生活视频_41403_vlog,生活,vlog|校园|穿搭,13,3021,2026-05-14,1e-06
41404,音乐视频_41404_翻唱,音乐,翻唱|说唱|钢琴,35,4320,2026-04-11,3.3e-05
41405,运动视频_41405_跑步,运动,跑步|健身|足球,58,3117,2026-05-14,1e-06
41406,音乐视频_41406_钢琴,音乐,钢琴|说唱|翻唱,135,3506,2026-03-24,1e-06
41407,美食视频_41407_家常菜,美食,家常菜|火锅|探店,113,2373,2026-02-21,9e-06
41408,科技视频_41408_数码,科技,数码|科技资讯|手机,126,360,2026-05-14,2e-06
41409,美食视频_41409_探店,美食,探店|家常菜|火锅,137,2184,2026-04-10,1e-06
41410,游戏视频_41410_英雄联盟,游戏,英雄联盟|王者荣耀|原神,92,2803,2026-05-03,1e-06
41411,科技视频_41411_科技资讯,科技,科技资讯|人工智能|手机,161,3128,2026-05-15,1e-06
41412,宠物视频_41412_猫咪,宠物,猫咪|宠物日常|治愈,28,4423,2026-05-08,7e-06
41413,学习视频_41413_英语,学习,英语|数学|编程,81,458,2026-05-07,1e-06
41414,游戏视频_41414_王者荣耀,游戏,王者荣耀|英雄联盟|和平精英,176,10,2026-05-15,2e-06
41415,游戏视频_41415_游戏解说,游戏,游戏解说|和平精英|英雄联盟,162,1273,2026-02-17,1e-06
41416,运动视频_41416_篮球,运动,篮球|羽毛球|跑步,155,1555,2026-03-01,1.3e-05
41417,游戏视频_41417_游戏解说,游戏,游戏解说|王者荣耀|英雄联盟,15,53,2026-03-23,1e-06
41418,美食视频_41418_家常菜,美食,家常菜|烧烤|探店,58,1481,2026-03-19,4e-06
41419,学习视频_41419_英语,学习,英语|数学|学习方法,153,3214,2026-05-15,2e-06
41420,科技视频_41420_科技资讯,科技,科技资讯|手机|数码,141,620,2026-05-01,1.1e-05
41421,科技视频_41421_科技资讯,科技,科技资讯|机器人|数码,129,1183,2026-04-24,1e-06
41422,音乐视频_41422_钢琴,音乐,钢琴|吉他|说唱,81,2427,2026-05-18,6.1e-05
41423,游戏视频_41423_和平精英,游戏,和平精英|英雄联盟|王者荣耀,94,860,2026-04-24,1e-06
41424,宠物视频_41424_萌宠,宠物,萌宠|狗狗|宠物日常,169,1007,2026-04-02,7e-06
41425,美食视频_41425_探店,美食,探店|家常菜|烧烤,34,2138,2026-02-17,1e-06
41426,科技视频_41426_机器人,科技,机器人|数码|人工智能,168,1702,2026-03-28,3.9e-05
41427,搞笑视频_41427_搞笑日常,搞笑,搞笑日常|段子|反转,173,75,2026-04-23,1e-06
41428,搞笑视频_41428_反转,搞笑,反转|段子|沙雕,58,3049,2026-05-01,1e-06
41429,运动视频_41429_羽毛球,运动,羽毛球|篮球|足球,154,629,2026-05-08,1e-06
41430,科技视频_41430_数码,科技,数码|科技资讯|机器人,120,4058,2026-04-09,1e-06
41431,学习视频_41431_数学,学习,数学|学习方法|英语,169,904,2026-05-18,1e-06
41432,宠物视频_41432_狗狗,宠物,狗狗|猫咪|治愈,50,3073,2026-04-07,1e-06
41433,音乐视频_41433_说唱,音乐,说唱|钢琴|流行音乐,31,4162,2026-05-03,2e-06
41434,游戏视频_41434_王者荣耀,游戏,王者荣耀|游戏解说|和平精英,71,564,2026-05-14,1e-06
41435,运动视频_41435_健身,运动,健身|篮球|跑步,73,137,2026-04-14,1e-06
41436,宠物视频_41436_狗狗,宠物,狗狗|萌宠|治愈,52,1191,2026-05-15,1e-06
41437,动漫视频_41437_日漫,动漫,日漫|二次元|国漫,119,1537,2026-04-30,1e-06
41438,动漫视频_41438_混剪,动漫,混剪|二次元|动漫解说,136,3826,2026-04-14,1e-06
41439,搞笑视频_41439_搞笑日常,搞笑,搞笑日常|沙雕|反转,54,1372,2026-05-18,2.3e-05
41440,运动视频_41440_足球,运动,足球|健身|跑步,49,3218,2026-05-06,2e-06
41441,美食视频_41441_甜品,美食,甜品|家常菜|烧烤,101,89,2026-05-13,4e-06
41442,科技视频_41442_机器人,科技,机器人|手机|人工智能,13,3681,2026-05-15,1e-06
41443,动漫视频_41443_国漫,动漫,国漫|动漫解说|混剪,43,921,2026-04-01,1e-06
41444,游戏视频_41444_王者荣耀,游戏,王者荣耀|原神|和平精英,66,4548,2026-04-22,1e-06
41445,生活视频_41445_日常生活,生活,日常生活|旅行|穿搭,39,3256,2026-05-09,1e-06
41446,学习视频_41446_数学,学习,数学|学习方法|英语,90,1375,2026-05-16,1e-06
41447,学习视频_41447_学习方法,学习,学习方法|考研|编程,133,3007,2026-04-10,1e-06
41448,搞笑视频_41448_整活,搞笑,整活|段子|反转,44,2357,2026-05-13,2e-06
41449,运动视频_41449_健身,运动,健身|羽毛球|足球,71,1817,2026-04-15,4e-06
41450,学习视频_41450_考研,学习,考研|数学|学习方法,54,4743,2026-05-14,1e-06
41451,科技视频_41451_数码,科技,数码|科技资讯|手机,91,4166,2026-04-19,2e-06
41452,美食视频_41452_探店,美食,探店|烧烤|甜品,131,3942,2026-04-12,2e-06
41453,音乐视频_41453_流行音乐,音乐,流行音乐|说唱|翻唱,140,2225,2026-05-15,1e-06
41454,动漫视频_41454_动漫解说,动漫,动漫解说|混剪|日漫,16,199,2026-05-06,1e-06
41455,音乐视频_41455_吉他,音乐,吉他|翻唱|说唱,59,1589,2026-05-06,1e-06
41456,学习视频_41456_学习方法,学习,学习方法|英语|考研,163,666,2026-04-29,6e-05
41457,搞笑视频_41457_沙雕,搞笑,沙雕|整活|反转,137,3161,2026-05-17,2e-06
41458,游戏视频_41458_和平精英,游戏,和平精英|英雄联盟|原神,142,1304,2026-05-01,1e-06
41459,学习视频_41459_英语,学习,英语|考研|编程,172,4185,2026-04-29,1e-06
41460,学习视频_41460_英语,学习,英语|考研|学习方法,157,4372,2026-05-08,1e-06
