user_id,gender,age_group,interest_categories,watch_count,cluster_id,cluster_name,x,y,动漫,学习,宠物,搞笑,游戏,生活,科技,美食,运动,音乐
4486,女,18-24岁,动漫|宠物|生活,52,3,动漫二次元型用户,-1.6280748534028093,-0.10437177294264093,0.34615384615384615,0.0,0.3076923076923077,0.019230769230769232,0.019230769230769232,0.19230769230769232,0.038461538461538464,0.019230769230769232,0.038461538461538464,0.019230769230769232
4487,男,40岁以上,运动|游戏|音乐|美食,93,1,运动健康型用户,1.763332073623655,1.633719577090226,0.043010752688172046,0.010752688172043012,0.0,0.03225806451612903,0.3333333333333333,0.0,0.053763440860215055,0.17204301075268819,0.15053763440860216,0.20430107526881722
4488,男,31-40岁,宠物|动漫|学习,92,2,宠物治愈型用户,-1.7120282851631095,-0.5190834658614819,0.2826086956521739,0.25,0.32608695652173914,0.021739130434782608,0.010869565217391304,0.03260869565217391,0.010869565217391304,0.03260869565217391,0.010869565217391304,0.021739130434782608
4489,女,18-24岁,学习|科技|宠物|搞笑,83,0,学习提升型用户,-0.7832079166142799,-0.4764793186988124,0.012048192771084338,0.1927710843373494,0.1686746987951807,0.30120481927710846,0.024096385542168676,0.024096385542168676,0.20481927710843373,0.024096385542168676,0.024096385542168676,0.024096385542168676
4490,女,40岁以上,游戏|动漫|音乐|搞笑,73,6,搞笑娱乐型用户,-1.431917688382414,2.1902607337243203,0.2602739726027397,0.0410958904109589,0.0136986301369863,0.2602739726027397,0.1643835616438356,0.0,0.0410958904109589,0.0136986301369863,0.0136986301369863,0.1917808219178082
4491,女,31-40岁,生活|运动|美食,82,4,生活日常型用户,2.81651606745255,-1.3806205396459885,0.036585365853658534,0.024390243902439025,0.024390243902439025,0.0,0.012195121951219513,0.23170731707317074,0.012195121951219513,0.2804878048780488,0.32926829268292684,0.04878048780487805
4492,女,31-40岁,美食|生活|科技,57,4,生活日常型用户,0.9453347480272343,-1.1867656736755805,0.03508771929824561,0.0,0.08771929824561403,0.03508771929824561,0.017543859649122806,0.21052631578947367,0.3157894736842105,0.22807017543859648,0.03508771929824561,0.03508771929824561
4493,女,18岁以下,生活|运动,51,4,生活日常型用户,2.148302344402287,-2.1171369553089647,0.0392156862745098,0.058823529411764705,0.0196078431372549,0.0,0.0196078431372549,0.37254901960784315,0.0196078431372549,0.058823529411764705,0.39215686274509803,0.0196078431372549
4494,女,40岁以上,运动|音乐|美食,50,1,运动健康型用户,1.8042717079726385,0.356286599024141,0.0,0.02,0.02,0.0,0.0,0.0,0.04,0.38,0.28,0.26
4495,女,18-24岁,美食|生活,65,4,生活日常型用户,1.7813998740299775,-2.460075901739111,0.046153846153846156,0.03076923076923077,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.49230769230769234,0.03076923076923077,0.3230769230769231,0.03076923076923077,0.0
4496,男,31-40岁,搞笑|游戏,95,6,搞笑娱乐型用户,-0.8710277647030716,2.4437290502388747,0.031578947368421054,0.010526315789473684,0.021052631578947368,0.45263157894736844,0.4,0.010526315789473684,0.010526315789473684,0.010526315789473684,0.031578947368421054,0.021052631578947368
4497,女,31-40岁,宠物|动漫,68,3,动漫二次元型用户,-2.166954468215369,0.25011728024042845,0.47058823529411764,0.014705882352941176,0.4264705882352941,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.0,0.0,0.029411764705882353
4498,男,40岁以上,运动|音乐|美食|游戏,43,1,运动健康型用户,2.6604918818393823,0.5685901595169104,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.0,0.13953488372093023,0.0,0.023255813953488372,0.27906976744186046,0.4418604651162791,0.023255813953488372
4499,女,31-40岁,学习|搞笑|宠物,37,0,学习提升型用户,-1.199278130514342,-0.5463920144257768,0.0,0.35135135135135137,0.2972972972972973,0.24324324324324326,0.02702702702702703,0.0,0.0,0.05405405405405406,0.02702702702702703,0.0
4500,女,25-30岁,美食|科技|运动,60,4,生活日常型用户,1.7960114697325786,-1.8566125305397903,0.016666666666666666,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.3,0.26666666666666666,0.3333333333333333,0.016666666666666666
4501,女,18岁以下,科技|学习|搞笑|宠物,49,0,学习提升型用户,-1.4500044931795433,-0.5219349801177627,0.0,0.2653061224489796,0.1836734693877551,0.2653061224489796,0.02040816326530612,0.0,0.22448979591836735,0.0,0.02040816326530612,0.02040816326530612
4502,男,40岁以上,搞笑|游戏|音乐|动漫,85,6,搞笑娱乐型用户,-0.36414794782828874,2.418815325538065,0.23529411764705882,0.011764705882352941,0.023529411764705882,0.25882352941176473,0.23529411764705882,0.011764705882352941,0.011764705882352941,0.023529411764705882,0.0,0.18823529411764706
4503,女,18岁以下,搞笑|游戏|音乐,66,6,搞笑娱乐型用户,-0.08115550871242014,2.922367749475791,0.0,0.030303030303030304,0.045454545454545456,0.3333333333333333,0.3181818181818182,0.030303030303030304,0.045454545454545456,0.0,0.0,0.19696969696969696
4504,男,31-40岁,宠物|学习,90,2,宠物治愈型用户,-2.189890369613866,-0.7187394990648117,0.011111111111111112,0.3888888888888889,0.4666666666666667,0.022222222222222223,0.044444444444444446,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.022222222222222223,0.011111111111111112
4505,男,18岁以下,动漫|生活|宠物,56,2,宠物治愈型用户,-1.1624839711253283,-0.3986007726691751,0.26785714285714285,0.0,0.30357142857142855,0.017857142857142856,0.0,0.30357142857142855,0.0,0.03571428571428571,0.05357142857142857,0.017857142857142856
4506,女,18-24岁,宠物|动漫|生活|学习,65,2,宠物治愈型用户,-1.2018319454777497,-0.5414837480103968,0.2153846153846154,0.12307692307692308,0.35384615384615387,0.0,0.03076923076923077,0.2,0.015384615384615385,0.015384615384615385,0.03076923076923077,0.015384615384615385
4507,女,31-40岁,生活|美食|科技|运动,66,4,生活日常型用户,1.3191759889080221,-2.041843740382522,0.0,0.015151515151515152,0.030303030303030304,0.030303030303030304,0.0,0.16666666666666666,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.030303030303030304
4508,男,40岁以上,动漫|宠物|生活|学习,80,2,宠物治愈型用户,-1.5578583461908089,-0.25405369481648093,0.2125,0.25,0.175,0.05,0.05,0.1625,0.0125,0.025,0.025,0.0375
4509,男,40岁以上,动漫|学习|生活,83,2,宠物治愈型用户,-0.8875020854614709,-1.2319185548465936,0.3373493975903614,0.24096385542168675,0.024096385542168676,0.03614457831325301,0.0,0.3373493975903614,0.024096385542168676,0.0,0.0,0.0
4510,男,31-40岁,音乐|运动,85,7,运动健康型用户,2.608713984468554,1.2555362841258864,0.011764705882352941,0.03529411764705882,0.0,0.0,0.0,0.03529411764705882,0.011764705882352941,0.0,0.4,0.5058823529411764
4511,女,18岁以下,游戏|搞笑|动漫|音乐,66,6,搞笑娱乐型用户,0.19840707978497188,1.9570057401756633,0.10606060606060606,0.0,0.0,0.24242424242424243,0.19696969696969696,0.015151515151515152,0.045454545454545456,0.015151515151515152,0.030303030303030304,0.3484848484848485
4512,男,18岁以下,音乐|运动|美食,71,1,运动健康型用户,2.6855842892311403,-0.27984762463125207,0.014084507042253521,0.0,0.014084507042253521,0.0,0.0,0.028169014084507043,0.056338028169014086,0.38028169014084506,0.28169014084507044,0.22535211267605634
4513,男,18-24岁,游戏|动漫|音乐|搞笑,47,6,搞笑娱乐型用户,0.3766811397813355,2.300447287821052,0.23404255319148937,0.02127659574468085,0.0,0.2553191489361702,0.10638297872340426,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.06382978723404255,0.2553191489361702
4514,女,31-40岁,科技|搞笑,83,0,学习提升型用户,-1.387364729886281,0.013897588765924484,0.012048192771084338,0.012048192771084338,0.0,0.4578313253012048,0.024096385542168676,0.012048192771084338,0.43373493975903615,0.024096385542168676,0.0,0.024096385542168676
4515,男,31-40岁,动漫|宠物|学习,44,2,宠物治愈型用户,-2.18020489491025,0.08640744197290542,0.25,0.2727272727272727,0.36363636363636365,0.0,0.0,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0
4516,女,18-24岁,生活|美食,74,4,生活日常型用户,2.2976999327576686,-2.2550537951795047,0.013513513513513514,0.0,0.04054054054054054,0.0,0.04054054054054054,0.4189189189189189,0.02702702702702703,0.4189189189189189,0.02702702702702703,0.013513513513513514
4517,男,25-30岁,宠物|动漫|生活,53,2,宠物治愈型用户,-0.6172510055335061,-0.19577440376474192,0.24528301886792453,0.05660377358490566,0.2830188679245283,0.05660377358490566,0.03773584905660377,0.22641509433962265,0.0,0.018867924528301886,0.07547169811320754,0.0
4518,男,40岁以上,运动|音乐|美食,34,7,运动健康型用户,2.1194098211655543,2.508942802187386,0.0,0.029411764705882353,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.35294117647058826,0.38235294117647056
4519,男,18-24岁,美食|生活|科技,60,4,生活日常型用户,0.5618692734028846,-2.8377391639005327,0.03333333333333333,0.016666666666666666,0.0,0.0,0.016666666666666666,0.26666666666666666,0.36666666666666664,0.2833333333333333,0.0,0.016666666666666666
4520,男,18岁以下,搞笑|游戏,78,6,搞笑娱乐型用户,-1.067617411530149,2.860497556620449,0.038461538461538464,0.01282051282051282,0.02564102564102564,0.3974358974358974,0.46153846153846156,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.01282051282051282
4521,女,18岁以下,动漫|宠物|生活,47,2,宠物治愈型用户,-2.0857372719586267,-0.069019289801907,0.1702127659574468,0.0,0.425531914893617,0.0425531914893617,0.0425531914893617,0.23404255319148937,0.02127659574468085,0.0425531914893617,0.0,0.02127659574468085
4522,男,25-30岁,游戏|搞笑|音乐|动漫,63,6,搞笑娱乐型用户,0.0002763762572290923,1.7626468408190281,0.2222222222222222,0.047619047619047616,0.015873015873015872,0.15873015873015872,0.25396825396825395,0.047619047619047616,0.0,0.015873015873015872,0.015873015873015872,0.2222222222222222
4523,女,25-30岁,游戏|搞笑|音乐|动漫,62,6,搞笑娱乐型用户,-0.5340973518659827,2.2993897440706683,0.20967741935483872,0.0,0.0,0.20967741935483872,0.22580645161290322,0.06451612903225806,0.016129032258064516,0.03225806451612903,0.016129032258064516,0.22580645161290322
4524,男,18-24岁,动漫|宠物,56,3,动漫二次元型用户,-1.6499684544631652,-0.045061258336758434,0.35714285714285715,0.0,0.42857142857142855,0.05357142857142857,0.017857142857142856,0.017857142857142856,0.0,0.05357142857142857,0.03571428571428571,0.03571428571428571
4525,男,18岁以下,学习|搞笑|宠物,50,0,学习提升型用户,-2.2620350210821205,-0.1024961188058967,0.0,0.36,0.22,0.3,0.0,0.02,0.06,0.0,0.02,0.02
4526,女,40岁以上,动漫|生活|学习,66,2,宠物治愈型用户,-0.8293207510135301,-0.7524601868784492,0.3181818181818182,0.25757575757575757,0.030303030303030304,0.0,0.015151515151515152,0.25757575757575757,0.045454545454545456,0.030303030303030304,0.030303030303030304,0.015151515151515152
4527,女,18岁以下,生活|美食|运动,69,4,生活日常型用户,2.2164507592814364,-1.3099779840300458,0.014492753623188406,0.028985507246376812,0.043478260869565216,0.014492753623188406,0.043478260869565216,0.2318840579710145,0.014492753623188406,0.3188405797101449,0.2753623188405797,0.014492753623188406
4528,男,31-40岁,学习|科技|宠物|搞笑,80,0,学习提升型用户,-1.6962456590110708,-0.19905470915701617,0.0,0.2125,0.2125,0.2625,0.025,0.0,0.2125,0.0125,0.0125,0.05
4529,男,25-30岁,运动|游戏,87,1,运动健康型用户,1.580030498455139,1.6100594244752546,0.011494252873563218,0.022988505747126436,0.034482758620689655,0.011494252873563218,0.47126436781609193,0.0,0.022988505747126436,0.0,0.41379310344827586,0.011494252873563218
4530,男,31-40岁,游戏|搞笑,83,6,搞笑娱乐型用户,-0.8530491726766476,2.8460849555039855,0.024096385542168676,0.03614457831325301,0.03614457831325301,0.2891566265060241,0.5421686746987951,0.0,0.024096385542168676,0.0,0.03614457831325301,0.012048192771084338
4531,男,18-24岁,运动|音乐,55,7,运动健康型用户,3.0855815408519107,0.09862477474203411,0.01818181818181818,0.0,0.03636363636363636,0.01818181818181818,0.0,0.05454545454545454,0.01818181818181818,0.01818181818181818,0.43636363636363634,0.4
4532,女,18-24岁,生活|美食,54,4,生活日常型用户,2.1944654522315057,-2.599464054369511,0.018518518518518517,0.018518518518518517,0.0,0.018518518518518517,0.0,0.6111111111111112,0.037037037037037035,0.2777777777777778,0.0,0.018518518518518517
4533,女,18岁以下,宠物|动漫|生活,49,3,动漫二次元型用户,-1.1846264906095385,0.28871145184846514,0.40816326530612246,0.0,0.22448979591836735,0.0,0.02040816326530612,0.22448979591836735,0.02040816326530612,0.02040816326530612,0.0,0.08163265306122448
4534,男,31-40岁,搞笑|游戏,39,6,搞笑娱乐型用户,-0.6825547588259738,3.1937189917816995,0.0,0.0,0.0,0.46153846153846156,0.46153846153846156,0.0,0.0,0.0,0.05128205128205128,0.02564102564102564
4535,男,18岁以下,学习|科技,42,5,学习提升型用户,-1.5205578606364192,-1.8558416093084047,0.047619047619047616,0.3333333333333333,0.0,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.40476190476190477,0.023809523809523808,0.0,0.047619047619047616
4536,女,18-24岁,音乐|游戏|美食,62,1,运动健康型用户,2.1051776752384286,1.1027759107098265,0.016129032258064516,0.03225806451612903,0.03225806451612903,0.0,0.3225806451612903,0.0,0.0,0.3709677419354839,0.0,0.22580645161290322
4537,男,31-40岁,动漫|宠物|生活|学习,46,2,宠物治愈型用户,-1.3405376562186295,0.16028708903527009,0.2826086956521739,0.13043478260869565,0.17391304347826086,0.08695652173913043,0.0,0.21739130434782608,0.06521739130434782,0.021739130434782608,0.021739130434782608,0.0
4538,女,31-40岁,学习|科技|搞笑|宠物,45,0,学习提升型用户,-1.9344568848621182,-0.554882317336174,0.022222222222222223,0.3333333333333333,0.15555555555555556,0.15555555555555556,0.022222222222222223,0.022222222222222223,0.26666666666666666,0.0,0.0,0.022222222222222223
4539,女,18岁以下,动漫|宠物|学习,84,2,宠物治愈型用户,-2.576725011464422,-0.5556929601902143,0.2976190476190476,0.2976190476190476,0.30952380952380953,0.011904761904761904,0.011904761904761904,0.0,0.03571428571428571,0.023809523809523808,0.011904761904761904,0.0
4540,男,31-40岁,宠物|动漫|学习|生活,71,2,宠物治愈型用户,-1.1339298836104457,-1.2191132188477456,0.19718309859154928,0.2676056338028169,0.15492957746478872,0.0,0.04225352112676056,0.2535211267605634,0.028169014084507043,0.028169014084507043,0.014084507042253521,0.014084507042253521
4541,男,40岁以上,美食|科技|生活|运动,46,4,生活日常型用户,2.5243717554104297,-1.660586752016719,0.06521739130434782,0.043478260869565216,0.0,0.043478260869565216,0.021739130434782608,0.15217391304347827,0.10869565217391304,0.2826086956521739,0.2391304347826087,0.043478260869565216
4542,女,31-40岁,科技|宠物,57,0,学习提升型用户,-1.4482782515769892,-0.5440407671229788,0.017543859649122806,0.0,0.43859649122807015,0.0,0.0,0.03508771929824561,0.40350877192982454,0.03508771929824561,0.05263157894736842,0.017543859649122806
4543,男,31-40岁,科技|宠物,78,0,学习提升型用户,-1.3645273796455273,-1.076087075846542,0.0,0.05128205128205128,0.3717948717948718,0.01282051282051282,0.038461538461538464,0.02564102564102564,0.46153846153846156,0.0,0.02564102564102564,0.01282051282051282
4544,女,18岁以下,宠物|学习,45,0,学习提升型用户,-3.0172295822213515,-0.6793121089757748,0.0,0.6,0.3111111111111111,0.0,0.0,0.044444444444444446,0.044444444444444446,0.0,0.0,0.0
4545,女,18-24岁,游戏|动漫,40,6,搞笑娱乐型用户,-0.7760917269573226,1.274883724576401,0.525,0.0,0.025,0.075,0.275,0.0,0.025,0.0,0.025,0.05
4546,男,18岁以下,运动|音乐,42,7,运动健康型用户,2.970070015664598,0.44393770342570504,0.0,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.047619047619047616,0.0,0.0,0.5238095238095238,0.3333333333333333
4547,男,25-30岁,宠物|动漫|学习|生活,78,2,宠物治愈型用户,-1.878005959479472,-1.1829811067589637,0.21794871794871795,0.23076923076923078,0.23076923076923078,0.038461538461538464,0.0,0.15384615384615385,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.02564102564102564
4548,男,18-24岁,学习|宠物|科技,74,0,学习提升型用户,-2.314618265922952,-0.7901166013304943,0.02702702702702703,0.28378378378378377,0.2702702702702703,0.013513513513513514,0.04054054054054054,0.013513513513513514,0.2972972972972973,0.02702702702702703,0.013513513513513514,0.013513513513513514
4549,女,18-24岁,动漫|生活|宠物,72,2,宠物治愈型用户,-1.8164526600232136,-0.7438588794079072,0.375,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.013888888888888888,0.2916666666666667,0.041666666666666664,0.013888888888888888,0.013888888888888888,0.0
4550,男,25-30岁,宠物|学习|动漫|生活,66,2,宠物治愈型用户,-2.021629446219582,-0.26797924431342063,0.25757575757575757,0.19696969696969696,0.19696969696969696,0.030303030303030304,0.045454545454545456,0.24242424242424243,0.015151515151515152,0.015151515151515152,0.0,0.0
4551,男,25-30岁,学习|科技,75,5,学习提升型用户,-1.2052755524542929,-1.6813101232755512,0.02666666666666667,0.4666666666666667,0.0,0.02666666666666667,0.02666666666666667,0.013333333333333334,0.37333333333333335,0.0,0.04,0.02666666666666667
4552,男,25-30岁,音乐|运动|游戏|美食,60,1,运动健康型用户,1.744403994384968,1.3955396270574472,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.05,0.2,0.016666666666666666,0.016666666666666666,0.26666666666666666,0.16666666666666666,0.21666666666666667
4553,女,40岁以上,宠物|动漫|生活|学习,44,2,宠物治愈型用户,-1.5571019381566726,0.1660053265966374,0.29545454545454547,0.29545454545454547,0.09090909090909091,0.022727272727272728,0.045454545454545456,0.20454545454545456,0.0,0.0,0.0,0.045454545454545456
4554,男,18-24岁,搞笑|游戏|动漫|音乐,97,6,搞笑娱乐型用户,-0.5219614790146023,2.2837735599356956,0.1958762886597938,0.041237113402061855,0.010309278350515464,0.27835051546391754,0.18556701030927836,0.010309278350515464,0.030927835051546393,0.010309278350515464,0.010309278350515464,0.2268041237113402
4555,女,25-30岁,音乐|运动,48,7,运动健康型用户,2.5132137111494357,1.0800547332611325,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.0,0.0,0.041666666666666664,0.3958333333333333,0.4375
4556,男,25-30岁,学习|科技|搞笑,78,0,学习提升型用户,-2.2693910146038085,-0.788944692941259,0.01282051282051282,0.3333333333333333,0.02564102564102564,0.3076923076923077,0.01282051282051282,0.01282051282051282,0.23076923076923078,0.05128205128205128,0.0,0.01282051282051282
4557,男,18岁以下,学习|搞笑|科技|宠物,94,0,学习提升型用户,-2.45422072758395,-0.36178952289625704,0.02127659574468085,0.23404255319148937,0.19148936170212766,0.2872340425531915,0.010638297872340425,0.010638297872340425,0.20212765957446807,0.010638297872340425,0.02127659574468085,0.010638297872340425
4558,男,40岁以上,游戏|搞笑|动漫|音乐,92,6,搞笑娱乐型用户,0.12751635652234222,2.644573638809089,0.10869565217391304,0.0,0.010869565217391304,0.2391304347826087,0.31521739130434784,0.021739130434782608,0.010869565217391304,0.010869565217391304,0.021739130434782608,0.2608695652173913
4559,男,18岁以下,运动|音乐,93,7,运动健康型用户,2.6049592912008035,0.9851108605146021,0.0,0.021505376344086023,0.021505376344086023,0.07526881720430108,0.053763440860215055,0.0,0.010752688172043012,0.0,0.45161290322580644,0.3655913978494624
4560,男,40岁以上,搞笑|游戏,81,6,搞笑娱乐型用户,-0.5820834941099065,2.7646079069979557,0.012345679012345678,0.024691358024691357,0.0,0.49382716049382713,0.345679012345679,0.037037037037037035,0.037037037037037035,0.024691358024691357,0.0,0.024691358024691357
4561,女,18岁以下,宠物|动漫|学习|生活,42,2,宠物治愈型用户,-2.0589487360635736,-0.6215442348289493,0.19047619047619047,0.14285714285714285,0.2619047619047619,0.0,0.047619047619047616,0.2619047619047619,0.0,0.023809523809523808,0.023809523809523808,0.047619047619047616
4562,女,31-40岁,运动|音乐,90,7,运动健康型用户,2.243197400821345,1.8389295956411562,0.0,0.022222222222222223,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.011111111111111112,0.022222222222222223,0.022222222222222223,0.3333333333333333,0.4888888888888889
4563,女,31-40岁,科技|学习,46,5,学习提升型用户,-1.8831824769478562,-1.318843207004287,0.043478260869565216,0.43478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.3695652173913043,0.021739130434782608,0.0,0.021739130434782608
4564,男,25-30岁,音乐|运动|游戏|美食,67,1,运动健康型用户,2.1751806419712723,0.747082631873204,0.0,0.014925373134328358,0.0,0.029850746268656716,0.26865671641791045,0.0,0.014925373134328358,0.19402985074626866,0.22388059701492538,0.2537313432835821
4565,男,18岁以下,学习|科技,67,5,学习提升型用户,-1.9755490656224628,-1.81568280328414,0.014925373134328358,0.5223880597014925,0.014925373134328358,0.0,0.029850746268656716,0.04477611940298507,0.31343283582089554,0.0,0.04477611940298507,0.014925373134328358
4566,男,18-24岁,生活|运动,37,4,生活日常型用户,2.819496101648928,-1.5413474836149474,0.0,0.0,0.02702702702702703,0.0,0.0,0.43243243243243246,0.0,0.0,0.4594594594594595,0.08108108108108109
4567,男,25-30岁,学习|宠物|搞笑|科技,67,0,学习提升型用户,-1.41847104935755,-0.6333700510909629,0.014925373134328358,0.14925373134328357,0.3582089552238806,0.23880597014925373,0.029850746268656716,0.0,0.1791044776119403,0.014925373134328358,0.0,0.014925373134328358
4568,男,40岁以上,游戏|音乐|动漫,51,6,搞笑娱乐型用户,0.043739814986427886,1.353815341624298,0.4117647058823529,0.0196078431372549,0.0,0.0,0.29411764705882354,0.0196078431372549,0.0,0.0196078431372549,0.0392156862745098,0.19607843137254902
4569,男,31-40岁,生活|美食|运动|科技,40,4,生活日常型用户,2.06970388055477,-1.4912827332105711,0.0,0.025,0.025,0.05,0.025,0.25,0.1,0.125,0.35,0.05
4570,男,18岁以下,音乐|游戏|美食|运动,68,1,运动健康型用户,1.559374988213273,1.3340456500232762,0.058823529411764705,0.04411764705882353,0.014705882352941176,0.029411764705882353,0.20588235294117646,0.014705882352941176,0.014705882352941176,0.19117647058823528,0.2647058823529412,0.16176470588235295
4571,女,31-40岁,动漫|生活|学习|宠物,53,2,宠物治愈型用户,-1.3110679992192407,0.10569296397590314,0.2830188679245283,0.16981132075471697,0.16981132075471697,0.0,0.03773584905660377,0.20754716981132076,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.03773584905660377
4572,女,40岁以上,动漫|宠物|生活|学习,56,2,宠物治愈型用户,-0.3122243261426578,-0.7266146300243459,0.16071428571428573,0.25,0.17857142857142858,0.017857142857142856,0.07142857142857142,0.26785714285714285,0.0,0.0,0.05357142857142857,0.0
4573,男,25-30岁,宠物|学习|动漫|生活,40,2,宠物治愈型用户,-2.0147794874405984,0.08790234302511768,0.15,0.175,0.325,0.075,0.05,0.175,0.0,0.025,0.025,0.0
4574,女,31-40岁,科技|搞笑,68,0,学习提升型用户,-0.8499113750136147,-0.5501313569389059,0.014705882352941176,0.058823529411764705,0.029411764705882353,0.36764705882352944,0.029411764705882353,0.0,0.4411764705882353,0.04411764705882353,0.0,0.014705882352941176
4575,男,25-30岁,学习|科技|搞笑,87,0,学习提升型用户,-1.66814381741387,-0.01687581453257728,0.011494252873563218,0.28735632183908044,0.011494252873563218,0.3333333333333333,0.04597701149425287,0.04597701149425287,0.21839080459770116,0.011494252873563218,0.011494252873563218,0.022988505747126436
4576,女,18-24岁,美食|科技|运动|生活,55,4,生活日常型用户,2.4104135363981873,-2.533677543938608,0.0,0.0,0.01818181818181818,0.0,0.0,0.21818181818181817,0.2909090909090909,0.2909090909090909,0.18181818181818182,0.0
4577,女,31-40岁,生活|科技,87,4,生活日常型用户,-0.08208067053005322,-3.0230994308111976,0.022988505747126436,0.022988505747126436,0.04597701149425287,0.0,0.022988505747126436,0.3793103448275862,0.4827586206896552,0.011494252873563218,0.0,0.011494252873563218
4578,女,25-30岁,学习|搞笑,81,0,学习提升型用户,-2.421450205900849,-0.6045343837193706,0.037037037037037035,0.5308641975308642,0.04938271604938271,0.2716049382716049,0.024691358024691357,0.024691358024691357,0.0,0.024691358024691357,0.037037037037037035,0.0
4579,女,31-40岁,搞笑|音乐|游戏,84,6,搞笑娱乐型用户,-0.04549675449091776,3.342525675558627,0.047619047619047616,0.0,0.0,0.36904761904761907,0.2976190476190476,0.011904761904761904,0.0,0.0,0.0,0.27380952380952384
4580,女,31-40岁,游戏|搞笑,43,6,搞笑娱乐型用户,0.025386740013268554,2.451086355590457,0.023255813953488372,0.0,0.06976744186046512,0.3488372093023256,0.4418604651162791,0.023255813953488372,0.0,0.0,0.023255813953488372,0.06976744186046512
4581,女,31-40岁,游戏|搞笑|音乐,79,6,搞笑娱乐型用户,0.15062482164091784,2.5511476224567056,0.012658227848101266,0.02531645569620253,0.05063291139240506,0.26582278481012656,0.3291139240506329,0.02531645569620253,0.0379746835443038,0.012658227848101266,0.02531645569620253,0.21518987341772153
4582,男,18岁以下,学习|科技|搞笑,89,0,学习提升型用户,-2.3306153917905883,-0.546052929012879,0.02247191011235955,0.3595505617977528,0.02247191011235955,0.24719101123595505,0.0,0.011235955056179775,0.30337078651685395,0.033707865168539325,0.0,0.0
4583,女,18-24岁,生活|美食,46,4,生活日常型用户,3.753382586477078,-3.7135554320606508,0.0,0.021739130434782608,0.043478260869565216,0.0,0.021739130434782608,0.41304347826086957,0.021739130434782608,0.45652173913043476,0.021739130434782608,0.0
4584,女,18岁以下,学习|科技|搞笑|宠物,79,0,学习提升型用户,-2.6984094974146298,-0.17635339675058548,0.06329113924050633,0.20253164556962025,0.2911392405063291,0.25316455696202533,0.0,0.0,0.16455696202531644,0.0,0.012658227848101266,0.012658227848101266
4585,男,31-40岁,生活|美食|科技,83,4,生活日常型用户,1.6886208301915817,-3.2258796703182218,0.024096385542168676,0.012048192771084338,0.03614457831325301,0.03614457831325301,0.012048192771084338,0.3253012048192771,0.2289156626506024,0.3132530120481928,0.0,0.012048192771084338
4586,男,40岁以上,音乐|运动|美食|游戏,70,1,运动健康型用户,2.287872634364324,0.37360116239671476,0.02857142857142857,0.02857142857142857,0.04285714285714286,0.0,0.22857142857142856,0.02857142857142857,0.0,0.2714285714285714,0.22857142857142856,0.14285714285714285
4587,男,40岁以上,学习|搞笑|科技,93,0,学习提升型用户,-1.3625704468209663,-0.09111619372357248,0.0,0.2903225806451613,0.010752688172043012,0.3118279569892473,0.010752688172043012,0.0,0.3010752688172043,0.010752688172043012,0.021505376344086023,0.043010752688172046
4588,女,18岁以下,生活|科技|美食,81,4,生活日常型用户,1.0504453874673476,-2.325812005833084,0.0,0.037037037037037035,0.06172839506172839,0.012345679012345678,0.012345679012345678,0.35802469135802467,0.2222222222222222,0.2716049382716049,0.0,0.024691358024691357
4589,男,40岁以上,运动|游戏|美食,85,1,运动健康型用户,1.7958942285546964,0.278271838378187,0.058823529411764705,0.023529411764705882,0.03529411764705882,0.023529411764705882,0.2235294117647059,0.011764705882352941,0.011764705882352941,0.2823529411764706,0.3176470588235294,0.011764705882352941
4590,男,31-40岁,科技|学习|宠物|搞笑,78,0,学习提升型用户,-1.8850240948019465,-0.8116188115024273,0.02564102564102564,0.2692307692307692,0.21794871794871795,0.20512820512820512,0.01282051282051282,0.0,0.21794871794871795,0.02564102564102564,0.01282051282051282,0.01282051282051282
4591,男,31-40岁,生活|美食,68,4,生活日常型用户,2.0545985997198644,-1.950130902410255,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.4264705882352941,0.04411764705882353,0.35294117647058826,0.04411764705882353,0.04411764705882353
